gamma,lambda,tau_r,D_c,seed,copter_mode,rover_start_r,rover_start_c,copter_start_r,copter_start_c,max_k,complete,fail,k_final,which_phi,epochs,avg_expanded,avg_Phi,avg_G,avg_C_r,avg_C_c,avg_I,avg_u_r,avg_u_c,final_Phi,final_G,rover_path_length,copter_path_length,runtime_s
5,5,0.3,15,1,utility,5,4,5,7,300,True,False,104,φ3 (C→D),13,181.07692307692307,11.658105432049677,-0.46762760521818936,0.06035201228085303,1.2098401585659888,12.317795927668051,-0.7693876666224546,11.95986549345394,-0.10840313552968411,0.0,47.69848480983498,14.727922061357859,1.8255864590173587
5,5,0.3,15,2,utility,8,1,8,4,300,True,False,184,φ3 (C→D),23,159.17391304347825,5.824738734761672,-0.7227326387960954,0.04563741368824268,0.9275423189922541,7.608913357973499,-0.9509197072373089,6.052925803202883,-0.010798506370703195,0.0,82.08326112068518,14.899494936611667,2.608606207999401
5,5,0.3,15,3,utility,8,4,1,1,300,True,False,40,φ3 (C→D),5,232.0,30.021715940692037,-0.9538347555727403,0.420812876299504,3.9112698372208095,35.090642842577566,-3.057899137070261,32.125780322189556,0.0,0.0,17.72792206135786,14.727922061357859,2.268264958052896
5,5,0.3,15,4,utility,2,3,4,6,300,True,False,176,φ3 (C→D),22,179.0,6.848418131723313,-0.7428113968026651,0.10915373588177987,0.7943630072342337,8.072542162737365,-1.2885800762115642,7.394186811132215,0.0,0.0,79.32590180780446,14.313708498984763,2.247987832990475
5,5,0.3,15,5,utility,8,8,1,4,300,True,False,104,φ3 (C→D),13,226.15384615384616,11.164925983947084,-0.8399195032634306,0.16896479772059989,1.4906310462485186,13.535216471370742,-1.68474349186643,12.009749972550084,-0.4272253425164809,0.0,45.28427124746189,14.313708498984763,1.9248120000120252
5,5,0.3,15,6,utility,7,4,8,2,300,True,False,56,φ3 (C→D),7,161.85714285714286,18.261741217452187,-0.40056773318741584,0.06901464932165474,2.6509070265862924,21.507944886786223,-0.7456409797956896,18.60681446406046,-0.00935071062415693,0.0,21.071067811865476,14.313708498984763,1.4876584169687703
5,5,0.3,15,7,utility,4,9,5,6,300,True,False,128,φ3 (C→D),16,196.6875,9.104860753778897,-0.5539522004626118,0.06742604481305553,1.3203917311891264,11.065267889501614,-0.8910824245278895,9.441990977844176,0.0,0.0,59.84062043356591,14.313708498984763,2.3090424590045586
5,5,0.3,15,8,utility,4,7,3,3,300,True,False,120,φ3 (C→D),15,180.0,11.080250080903358,-0.5763437941140488,0.07954793911196072,0.9818614707571903,11.309093949575443,-0.9740834896738524,11.477989776463165,20.224514729766003,0.0,49.38477631085023,14.727922061357859,1.967734833015129
5,5,0.3,15,9,utility,9,6,9,0,300,True,False,24,φ3 (C→D),3,181.66666666666666,23.087927865200616,-1.3638575738885,0.6743605323865697,5.3785209713704845,36.477461971916256,-4.735660235821348,26.459730527133463,-0.01943591338142588,0.0,9.071067811865476,12.899494936611667,0.7733697909861803
5,5,0.3,15,10,utility,1,1,2,2,300,True,False,184,φ3 (C→D),23,179.3913043478261,8.272244384929547,-0.7138701958960592,0.036653924765500355,0.8999510133095332,9.112759514133849,-0.897139819723561,8.45551400875705,-0.07449152013907537,0.0,83.49747468305827,14.313708498984763,3.1183257499942556
5,5,0.3,15,11,utility,9,9,8,6,300,True,False,168,φ3 (C→D),21,133.66666666666666,3.9735958581935464,-1.579150503012223,0.11789417192981758,1.1717951842433825,8.000795428047846,-2.1686213626613107,4.5630667178426325,13.596639451297463,0.0,73.76955262170044,14.899494936611667,2.1062657500151545
5,5,0.3,15,12,utility,9,8,5,7,300,True,False,120,φ3 (C→D),15,208.93333333333334,9.874212028594636,-0.6179137435902737,0.1522042987609792,1.4626016408190556,12.377436980056723,-1.3789352373951698,10.63523352239953,-0.01485193640838816,0.0,50.62741699796952,14.727922061357859,3.0707210830878466
5,5,0.3,15,13,utility,8,1,5,9,300,False,True,88,,11,168.27272727272728,9.853998147398721,-2.7507165112961314,0.19907837011667692,1.8855558354159496,15.351923790905325,-3.746108361879515,10.84938999798211,-20.7554904474865,-20.72326583694641,37.21320343559643,14.899494936611667,2.002546792034991
5,5,0.3,15,14,utility,3,8,2,1,300,True,False,136,φ3 (C→D),17,195.1764705882353,9.137812482939696,-0.7166190365656704,0.12865874948223177,1.1604660036092855,10.866703523308633,-1.3599127839768286,9.781106230350858,-0.018310479163436106,0.0,62.66904755831209,14.899494936611667,2.2243087500100955
5,5,0.3,15,15,utility,2,1,1,6,300,True,False,72,φ3 (C→D),9,196.33333333333334,16.644482381719556,-0.6615470322301511,0.22152709218102967,2.0610862751649504,19.14606416711974,-1.7691824931352995,17.75211784262471,-0.36829136173775545,0.0,33.213203435596434,14.899494936611667,2.2706934170564637
5,5,0.3,15,16,utility,4,9,4,1,300,True,False,192,φ3 (C→D),24,205.54166666666666,6.007943277109138,-0.7429589316771888,0.1139273640498661,0.9219278207927512,7.953452088666277,-1.3125957519265197,6.577580097358471,-0.2928283234318952,0.0,80.94112549695424,14.727922061357859,2.5907989169936627
5,5,0.3,15,17,utility,8,2,1,1,300,True,False,72,φ3 (C→D),9,243.33333333333334,14.60944979834874,-0.879876862862162,0.24534698924704268,2.2182211154286273,18.53811145639283,-2.1066118090973753,15.836184744583953,-0.0051642442244729525,0.0,31.142135623730955,14.727922061357859,1.8626434999750927
5,5,0.3,15,18,utility,7,2,4,1,300,True,False,56,φ1 (found A),7,218.0,22.412350906130623,-0.5335902464688685,0.09866723744412413,2.6499680680692217,24.45941178677748,-1.0269264336894892,22.90568709335124,-0.008636662690408602,0.0,24.384776310850242,14.899494936611667,1.9880398750538006
5,5,0.3,15,19,utility,4,0,9,3,300,True,False,64,φ3 (C→D),8,161.375,11.42713451704295,-0.8637521105673736,0.30948955850218013,2.2588834764831844,16.7551678683581,-2.411199903078274,12.97458230955385,-0.01269367406211778,0.0,25.313708498984763,14.071067811865476,1.6555277920560911
5,5,0.3,15,20,utility,3,0,4,5,300,False,True,8,,1,210.0,44.494240930308365,-20.72326583694641,0.6931471805599453,9.071067811865476,76.02572115292125,-24.189001739746136,47.95997683310809,44.494240930308365,-20.72326583694641,1.0,7.0710678118654755,0.38577391707804054
5,5,0.3,15,21,utility,9,4,7,0,300,True,False,64,φ3 (C→D),8,181.5,16.865755635755114,-0.7960472338011046,0.2736416372082253,2.3187220595605686,20.41574756893346,-2.1642554198422315,18.233963821796237,0.0,0.0,29.213203435596434,14.899494936611667,2.089102791971527
5,5,0.3,15,22,utility,3,6,4,4,300,True,False,176,φ1 (found A),22,168.6818181818182,7.975375718461313,-0.6380541908630005,0.041542848174137274,0.7522625671129343,8.388304657173117,-0.845768431733687,8.183089959332007,-0.230633338219905,0.0,78.0832611206852,14.313708498984763,2.2107426669681445
5,5,0.3,15,23,utility,0,0,0,0,300,True,False,248,φ3 (C→D),31,133.7741935483871,1.401786354591161,-1.100902062115283,0.059640533483488675,0.7353207075388047,4.318329747878607,-1.3991047295327264,1.6999890220086047,0.0,0.0,114.95331880577395,14.727922061357859,2.8414100410882384
5,5,0.3,15,24,utility,4,6,6,8,300,True,False,96,φ3 (C→D),12,172.41666666666666,11.585590487638028,-0.5299908230885816,0.05157830215960632,1.3939935051131547,12.895626898060277,-0.7878823338866133,11.84348199843606,-0.020105897260280607,0.0,40.55634918610404,14.313708498984763,1.7424919590121135
5,5,0.3,15,25,utility,0,6,4,8,300,False,False,304,,38,159.31578947368422,2.1394539431726685,-1.0127063938057912,0.07448425148017701,0.509779760305559,4.048986930604761,-1.3851276512066764,2.5118752005735554,-1.6763536129232834,-1.6763536129232834,139.68124086713186,14.899494936611667,2.6975461249239743
5,5,0.3,15,26,utility,1,9,9,8,300,True,False,184,φ3 (C→D),23,128.2173913043478,2.0892103470045154,-1.5917251557539789,0.1387472377785878,1.0804495459230574,6.51794628084448,-2.2854613446469183,2.7829465358974543,0.0,0.0,79.4264068711928,13.899494936611667,2.695321709034033
5,5,0.3,15,27,utility,0,5,5,2,300,True,False,168,φ3 (C→D),21,185.1904761904762,5.803016858362287,-0.6449374890834536,0.11306384567781455,1.018009695296702,8.068881368212216,-1.210256717472526,6.36833608675136,8.633889993425008,0.0,72.59797974644661,14.899494936611667,2.753144207992591
5,5,0.3,15,28,utility,7,4,4,0,300,True,False,136,φ3 (C→D),17,204.64705882352942,10.54038576243062,-0.7123254953273819,0.14081298723881075,1.1313732630608149,11.742428339504087,-1.4163904315214362,11.244450698624673,-0.07627007471667432,0.0,63.25483399593901,14.65685424949238,2.5762576670385897
5,5,0.3,15,29,utility,0,1,8,2,300,True,False,176,φ3 (C→D),22,189.36363636363637,6.183289521453225,-0.76375647487861,0.11012224943142918,0.9853008676058846,8.282774387678938,-1.3143677220357557,6.733900768610371,-0.5153635530993216,0.0,78.01219330881972,14.071067811865476,2.8075391250895336
5,5,0.3,15,30,utility,5,1,7,2,300,True,False,208,φ3 (C→D),26,194.26923076923077,6.0843154892206295,-0.6047206018708313,0.023501761504994237,0.7137057379270787,6.916715725501218,-0.7222294093958025,6.2018242967456025,-0.653439640507234,0.0,98.29646455628156,14.727922061357859,3.210583250038326
5,5,0.3,30,1,utility,5,4,5,7,300,True,False,160,φ3 (C→D),20,191.75,10.860117683204356,-0.5716305680592213,0.039775397496674525,1.6520815280171308,13.260688585888403,-0.7705075555425938,11.058994670687728,-0.007016092336016364,0.0,67.94112549695426,29.62741699796953,3.5787881669821218
5,5,0.3,30,2,utility,8,1,8,4,300,True,False,40,φ3 (C→D),5,270.8,37.34221560960787,-0.6720370118779023,0.149414061064286,7.459492675135898,50.705857534991125,-1.4191073171993325,38.08928591492929,15.63172154216982,0.0,17.071067811865476,27.213203435596434,2.5870090840617195
5,5,0.3,30,3,utility,8,4,1,1,300,True,False,40,φ3 (C→D),5,243.0,38.56964174430938,-0.9541713194742213,0.421182124847401,6.538382420043101,49.5477571921574,-3.0600819437112268,40.67555236854638,18.50873807681968,0.0,17.72792206135786,25.62741699796953,2.763704458018765
5,5,0.3,30,4,utility,2,3,4,6,300,True,False,200,φ3 (C→D),25,190.28,9.72731581559991,-0.5816571141111608,0.08789367749964505,1.4326007090333266,11.940963241583951,-1.0211255016093856,10.166784203098134,-0.27724317081654465,0.0,83.76955262170044,29.45584412271572,4.755641708965413
5,5,0.3,30,5,utility,8,8,1,4,300,False,True,144,,18,229.44444444444446,10.865365899003255,-1.874795265443404,0.14111246310542735,2.005895870143811,15.6501352204619,-2.5803575809705404,11.57092821453039,-21.19920576454187,-20.72326583694641,62.11269837220807,29.62741699796953,4.341024457942694
5,5,0.3,30,6,utility,7,4,8,2,300,True,False,184,φ3 (C→D),23,193.56521739130434,8.84712909731384,-0.5030155245459673,0.02314156374232384,1.6623029684101527,11.851578188414793,-0.6187233432575864,8.962836916025458,-0.2066834944030489,0.0,78.18376618407352,29.384776310850242,4.564526165951975
5,5,0.3,30,7,utility,4,9,5,6,300,True,False,88,φ3 (C→D),11,246.0,20.677072629933807,-0.5806811800862873,0.09036189624204588,3.8269845861366516,27.229657481275726,-1.0324906612965168,21.12888211114404,-0.0022239153763312825,0.0,38.62741699796952,29.62741699796953,3.143744249944575
5,5,0.3,30,8,utility,4,7,3,3,300,True,False,216,φ3 (C→D),27,196.1851851851852,8.4181560540894,-0.6242434276270445,0.04897065423470229,1.3073134583584998,10.549213363121636,-0.8690966988005558,8.66300932526291,0.0,0.0,98.05382386916229,29.45584412271572,4.039920041919686
5,5,0.3,30,9,utility,9,6,9,0,300,True,False,24,φ3 (C→D),3,198.0,36.23532800307205,-1.365086287795292,0.6732726246972881,8.264139054534612,54.85831512468456,-4.731449411281733,39.601691126558485,36.188171824723355,0.0,9.071067811865476,18.55634918610405,1.3129923329688609
5,5,0.3,30,10,utility,1,1,2,2,300,True,False,192,φ3 (C→D),24,225.95833333333334,8.180929252567909,-0.5905843086594585,0.026609586949074227,1.7017087054104258,11.608736682016577,-0.7236322434048299,8.313977187313277,-0.576323583013635,0.0,83.8406204335659,29.041630560342625,4.020310916937888
5,5,0.3,30,11,utility,9,9,8,6,300,True,False,152,φ3 (C→D),19,224.10526315789474,8.44029051389467,-1.5832904637211103,0.12219703725798241,2.516543662899367,15.47818965226835,-2.1942756500110225,9.051275700184583,0.0,0.0,71.32590180780446,29.45584412271572,4.072255500010215
5,5,0.3,30,12,utility,9,8,5,7,300,True,False,128,φ3 (C→D),16,248.125,10.01776476733358,-0.5478841982734949,0.14716648031128815,2.9354693595868415,17.319218776731816,-1.2837165998299356,10.75359716889002,-0.2799084522830169,0.0,55.28427124746188,29.62741699796953,4.041109499987215
5,5,0.3,30,13,utility,8,1,5,9,300,True,False,144,φ3 (C→D),18,221.16666666666666,12.784472505210045,-0.6848659733677777,0.12933207892561605,1.989565666746718,16.042551471293,-1.3315263679958578,13.43113289983813,-0.4180879251345613,0.0,68.15432893255067,29.970562748477146,4.20431329193525
5,5,0.3,30,14,utility,3,8,2,1,300,True,False,64,φ3 (C→D),8,271.625,29.16673655512342,-0.8208362990899523,0.2607481714364967,4.880203820042826,37.12822187440666,-2.1245771562724354,30.470477412305907,-3.0716660118950545e-05,0.0,26.485281374238575,29.970562748477146,3.6247861250303686
5,5,0.3,30,15,utility,2,1,1,6,300,True,False,136,φ3 (C→D),17,238.7058823529412,16.15889798643181,-0.5848508951988873,0.11318089993333803,2.168053662697048,18.766614463188418,-1.1507553948655775,16.724802486098504,-0.00401042403613749,0.0,59.35533905932735,29.55634918610405,6.376526499981992
5,5,0.3,30,16,utility,4,9,4,1,300,True,False,112,φ3 (C→D),14,257.07142857142856,16.155388767671926,-0.7492177179247602,0.15192522953766602,2.6574220157507855,20.634228474692627,-1.50884386561309,16.915014915360256,-0.0032314607713866167,0.0,51.94112549695425,29.213203435596434,3.582331666024402
5,5,0.3,30,17,utility,8,2,1,1,300,True,False,96,φ3 (C→D),12,253.66666666666666,20.687965954469583,-0.8231016978385638,0.17847134332878986,3.136717427182259,25.39134100324226,-1.715458414482513,21.58032267111353,-1.8433614474914157e-07,0.0,43.870057685088796,29.384776310850242,4.1554308329941705
5,5,0.3,30,18,utility,7,2,4,1,300,True,False,168,φ3 (C→D),21,198.61904761904762,10.117137536437758,-0.5710064961300348,0.04728987628699592,1.8060942894150138,13.303376574051892,-0.8074558775650145,10.353586917872732,-0.05279770321559195,0.0,73.35533905932735,29.62741699796953,3.667241165996529
5,5,0.3,30,19,utility,4,0,9,3,300,True,False,128,φ3 (C→D),16,226.0,11.727976617275445,-0.644794389253855,0.15562796494483838,2.4401019100214136,16.900946920907042,-1.422934213978047,12.506116441999637,-0.002350029634292012,0.0,53.04163056034259,29.798989873223338,4.4798114580335096
5,5,0.3,30,20,utility,3,0,4,5,300,False,True,8,,1,210.0,44.494240930308365,-20.72326583694641,0.6931471805599453,9.071067811865476,76.02572115292125,-24.189001739746136,47.95997683310809,44.494240930308365,-20.72326583694641,1.0,7.0710678118654755,0.43372104095760733
5,5,0.3,30,21,utility,9,4,7,0,300,True,False,104,φ1 (found A),13,208.0,14.22968525676048,-0.8501688680237707,0.1708362220130284,2.8432695760817,20.100255410171926,-1.704349978088913,15.08386636682562,-0.3921433929418082,0.0,50.183766184073555,29.62741699796953,3.3882113329600543
5,5,0.3,30,22,utility,3,6,4,4,300,True,False,160,φ3 (C→D),20,216.3,13.903097657845098,-0.6739900061225901,0.03245935493412792,1.6638849268921203,15.372539382065955,-0.8362867807932295,14.065394432515737,-0.02209337171428214,0.0,74.56854249492375,29.62741699796953,4.163599624997005
5,5,0.3,30,23,utility,0,0,0,0,300,True,False,80,φ3 (C→D),10,238.9,14.85644614378443,-0.4718318782483871,0.05767684795220894,4.6506996070355875,25.913440197981195,-0.7602161180094318,15.144830383545473,-0.035142517383043005,0.0,36.04163056034262,29.041630560342625,4.224261707975529
5,5,0.3,30,24,utility,4,6,6,8,300,False,False,304,,38,194.42105263157896,5.324001149752547,-0.8349476079345697,0.02647304751190489,0.9067327400714661,7.216651797069313,-0.9673128454940941,5.4563663873120705,-1.2113730310133286,-1.2113730310133286,132.63961030678922,29.62741699796953,4.41375612502452
5,5,0.3,30,25,utility,0,6,4,8,300,True,False,224,φ3 (C→D),28,157.25,6.679423850497851,-0.5656645452234161,0.07520226170251645,1.2213334111032679,9.151844506500126,-0.9416758537359987,7.055435159010436,-7.084377529555992e-10,0.0,99.39696961966992,28.798989873223338,6.121300125028938
5,5,0.3,30,26,utility,1,9,9,8,300,True,False,176,φ3 (C→D),22,188.5,1.3163813753782703,-1.599047848019957,0.153863738307625,2.084580625803968,9.405100695970795,-2.3683665395580813,2.0857000669163934,0.0,0.0,77.66904755831207,29.798989873223338,5.774633208988234
5,5,0.3,30,27,utility,0,5,5,2,300,True,False,104,φ3 (C→D),13,272.9230769230769,15.367035688338417,-0.7323609999469048,0.18154474863185877,3.1762223589276917,21.925488150722053,-1.640084743106199,16.274759431497706,-0.026806492146569535,0.0,45.455844122715696,29.213203435596434,4.194247459061444
5,5,0.3,30,28,utility,7,4,4,0,300,True,False,80,φ3 (C→D),10,261.4,26.731922281215184,-0.7433788364619073,0.21746485644037356,3.7112698372208093,31.41264972398867,-1.830703118663775,27.81924656341705,-0.011513287818070062,0.0,34.38477631085024,29.041630560342625,3.5123007079819217
5,5,0.3,30,29,utility,0,1,8,2,300,True,False,216,φ3 (C→D),27,169.07407407407408,6.593429069471686,-0.6624456883589345,0.0858055151326124,1.4134037207988162,9.834613958325177,-1.0914732640219964,7.022456645134748,0.0,0.0,89.76955262170043,29.142135623730955,6.437121958006173
5,5,0.3,30,30,utility,5,1,7,2,300,True,False,112,φ3 (C→D),14,201.78571428571428,15.83069468772821,-0.48487352939563194,0.034908505602511096,2.6208508643011075,19.729576711094627,-0.6594160574081872,16.005237215740767,-0.024561072929956566,0.0,49.526911934581165,29.213203435596434,3.7412771249655634
5,5,0.3,inf,1,utility,5,4,5,7,300,True,False,184,φ3 (C→D),23,253.08695652173913,14.690132049987826,-0.44338815617544036,0.03171501973894175,3.3977285314317918,21.520491974677956,-0.6019632548701491,14.848707148682536,-7.448418843233772,0.0,76.94112549695426,63.42640687119284,14.018698291969486
5,5,0.3,inf,2,utility,8,1,8,4,300,True,False,40,φ3 (C→D),5,270.8,37.34221560960787,-0.6720370118779023,0.149414061064286,7.459492675135898,50.705857534991125,-1.4191073171993325,38.08928591492929,15.63172154216982,0.0,17.071067811865476,27.213203435596434,2.7091293750563636
5,5,0.3,inf,3,utility,8,4,1,1,300,True,False,40,φ3 (C→D),5,243.0,38.56964174430938,-0.9541713194742213,0.421182124847401,6.538382420043101,49.5477571921574,-3.0600819437112268,40.67555236854638,18.50873807681968,0.0,17.72792206135786,25.62741699796953,2.77198095805943
5,5,0.3,inf,4,utility,2,3,4,6,300,True,False,184,φ3 (C→D),23,275.30434782608694,14.910966946133959,-0.5841959068787532,0.09063117003360505,4.387875799496598,25.258465133775818,-1.037351757046778,15.364122796301983,6.021488118266102,0.0,84.98275605729684,82.25483399593901,14.330956417019479
